Date,AAPL,AMZN,GOOGL,META,MSFT
2015-03-30,28.125749588012695,18.72949981689453,27.864810943603516,82.69023895263672,35.16297149658203
2015-03-31,27.693965911865234,18.604999542236328,27.545021057128906,81.71623992919922,34.90544128417969
2015-04-01,27.653905868530273,18.51300048828125,27.28630256652832,81.16960906982422,34.95693588256836
2015-04-02,27.89204978942871,18.612499237060547,26.88010597229004,81.06028747558594,34.58780288696289
2015-04-06,28.34385871887207,18.851999282836914,27.011199951171875,81.93489837646484,35.66946792602539
2015-04-07,28.045616149902344,18.720500946044922,27.05638885498047,81.81563568115234,35.65230941772461
2015-04-08,27.954364776611328,19.059999465942383,27.2540283203125,81.77587127685547,35.5578727722168
2015-04-09,28.16802978515625,19.177000045776367,27.21330451965332,81.66654968261719,35.609378814697266
2015-04-10,28.28821563720703,19.13249969482422,27.2391300201416,81.53734588623047,35.8154296875
2015-04-13,28.232580184936523,19.118000030517578,27.244096755981445,82.50141906738281,35.849754333496094
2015-04-14,28.11016845703125,19.25550079345703,26.80413055419922,83.0082778930664,35.75532913208008
2015-04-15,28.216997146606445,19.172500610351562,26.866697311401367,82.20323944091797,36.278995513916016
2015-04-16,28.081226348876953,19.302000045776367,26.98984718322754,81.8056869506836,36.19316101074219
2015-04-17,27.765180587768555,18.777999877929688,26.454540252685547,80.28506469726562,35.729576110839844
2015-04-20,28.39949607849121,19.475500106811523,27.040000915527344,82.58091735839844,36.836997985839844
2015-04-21,28.24592399597168,19.55900001525879,26.960052490234375,83.10765838623047,36.60520935058594
2015-04-22,28.626514434814453,19.489999771118164,27.27090835571289,84.11148071289062,36.905677795410156
2015-04-23,28.860212326049805,19.499500274658203,27.68207359313965,81.90508270263672,37.206146240234375
2015-04-24,28.995981216430664,22.2549991607666,28.486526489257812,81.03047180175781,41.09502410888672
2015-04-27,29.52345848083496,21.92799949645996,28.11210823059082,81.40814971923828,41.23237228393555
2015-04-28,29.058298110961914,21.465499877929688,28.025205612182617,80.18567657470703,42.202457427978516
2015-04-29,28.63096046447754,21.4685001373291,27.877229690551758,79.97697448730469,42.11659622192383
2015-04-30,27.854209899902344,21.089000701904297,27.250551223754883,78.28738403320312,41.75603103637695
2015-05-01,28.699970245361328,21.14349937438965,27.369234085083008,78.50602722167969,41.7732048034668
2015-05-04,28.644319534301758,21.152000427246094,27.45265769958496,78.3271255493164,41.41264724731445
2015-05-05,27.998878479003906,21.059499740600586,26.966014862060547,77.08478546142578,40.86322784423828
2015-05-06,27.82305145263672,20.954999923706055,26.57073974609375,77.62147521972656,39.730045318603516
2015-05-07,27.995145797729492,21.3439998626709,26.91635513305664,77.949462890625,40.09059524536133
2015-05-08,28.522594451904297,21.684499740600586,27.25948715209961,78.02897644042969,40.99199676513672
2015-05-11,28.2320499420166,21.642499923706055,27.102073669433594,77.53204345703125,40.66579818725586
2015-05-12,28.1314754486084,21.551000595092773,26.75198745727539,76.98540496826172,40.648597717285156
2015-05-13,28.16276741027832,21.3435001373291,26.78972816467285,77.95940399169922,40.88897705078125
2015-05-14,28.819843292236328,21.61400032043457,27.27190399169922,80.87145233154297,41.82472229003906
2015-05-15,28.779613494873047,21.299999237060547,27.1373291015625,79.9272689819336,41.46416091918945
2015-05-18,29.09698486328125,21.261999130249023,27.146270751953125,80.38444519042969,41.21519470214844
2015-05-19,29.070165634155273,21.085500717163086,27.275875091552734,80.135986328125,41.11152648925781
2015-05-20,29.06792449951172,21.19300079345703,27.43626594543457,80.05648040771484,41.11152648925781
2015-05-21,29.36518096923828,21.581499099731445,27.649795532226562,79.98689270019531,40.973262786865234
2015-05-22,29.6221981048584,21.381500244140625,27.536081314086914,80.04653930664062,40.52395248413086
2015-05-26,28.969585418701172,21.273500442504883,27.17209243774414,78.84396362304688,40.256099700927734
2015-05-27,29.51044273376465,21.570999145507812,27.522672653198242,80.05648040771484,41.137428283691406
2015-05-28,29.45233917236328,21.328500747680664,27.519195556640625,79.65892791748047,40.99918746948242
2015-05-29,29.117097854614258,21.46150016784668,27.079233169555664,78.7048110961914,40.489410400390625
2015-06-01,29.175209045410156,21.54599952697754,27.272401809692383,79.79806518554688,40.80909729003906
2015-06-02,29.045576095581055,21.54949951171875,27.50777816772461,79.94715118408203,40.541236877441406
2015-06-03,29.08133888244629,21.829500198364258,27.574316024780273,81.93489837646484,40.48076248168945
2015-06-04,28.91148567199707,21.538999557495117,27.395549774169922,81.54727935791016,40.057376861572266
2015-06-05,28.7528018951416,21.34749984741211,27.28829002380371,81.63673400878906,39.86727523803711
2015-06-08,28.56282615661621,21.174999237060547,26.987865447998047,80.17574310302734,39.51301956176758
2015-06-09,28.4778995513916,21.27400016784668,26.922311782836914,80.17574310302734,39.44390106201172
2015-06-10,28.804203033447266,21.53849983215332,27.440738677978516,81.6566162109375,40.27337646484375
2015-06-11,28.739389419555664,21.648500442504883,27.313615798950195,81.3286361694336,40.12649154663086
2015-06-12,28.422019958496094,21.496000289916992,27.185997009277344,81.03047180175781,39.720401763916016
2015-06-15,28.36614990234375,21.183500289916992,26.964025497436523,80.21549987792969,39.297019958496094
2015-06-16,28.518125534057617,21.363000869750977,27.056884765625,80.56334686279297,39.59942626953125
2015-06-17,28.451072692871094,21.390499114990234,27.14279556274414,81.28887176513672,39.720401763916016
2015-06-18,28.58070182800293,21.969499588012695,27.618511199951172,82.40200805664062,40.368431091308594
2015-06-19,28.29463005065918,21.746000289916992,27.685054779052734,82.00447845458984,39.83271789550781
2015-06-22,28.520366668701172,21.81450080871582,27.792314529418945,84.2208023071289,39.94504165649414
2015-06-23,28.390727996826172,22.29949951171875,27.976543426513672,87.341552734375,39.66854476928711
2015-06-24,28.632104873657227,22.04199981689453,27.737192153930664,88.31556701660156,39.43525695800781
2015-06-25,28.49577522277832,22.0049991607666,27.706405639648438,87.44095611572266,39.44390106201172
2015-06-26,28.328157424926758,21.905000686645508,27.463581085205078,87.47077178955078,39.10692596435547
2015-06-29,27.831993103027344,21.493000030517578,26.877126693725586,85.27430725097656,38.337913513183594
2015-06-30,28.033140182495117,21.704500198364258,26.817041397094727,85.2444839477539,38.1478157043457
2015-07-01,28.29463005065918,21.86949920654297,26.978925704956055,86.37751770019531,38.40703582763672
2015-07-02,28.25887680053711,21.885499954223633,27.179540634155273,86.75518798828125,38.36384582519531
2015-07-06,28.16053009033203,21.802000045776367,27.09412956237793,87.01359558105469,38.35519790649414
2015-07-07,28.091251373291016,21.836000442504883,27.3131160736084,86.68561553955078,38.27742385864258
2015-07-08,27.39394187927246,21.485000610351562,26.899471282958984,85.1252212524414,38.22559356689453
2015-07-09,26.835201263427734,21.719499588012695,27.04595947265625,85.35381317138672,38.467506408691406
2015-07-10,27.552621841430664,22.175500869750977,27.615036010742188,87.4111328125,38.545284271240234
2015-07-13,28.084545135498047,22.778499603271484,28.390687942504883,89.5479736328125,39.34886169433594
2015-07-14,28.0733699798584,23.278499603271484,29.008922576904297,89.13053131103516,39.417972564697266
2015-07-15,28.343795776367188,23.059499740600586,28.997997283935547,89.21005249023438,39.53894805908203
2015-07-16,28.721506118774414,23.77400016784668,29.88289451599121,90.29337310791016,40.31658935546875
2015-07-17,28.969585418701172,24.15049934387207,34.74138259887695,94.38813018798828,40.282020568847656
2015-07-20,29.51715850830078,24.405000686645508,34.40470504760742,97.31011199951172,40.541236877441406
2015-07-21,29.222135543823242,24.399999618530273,34.52935028076172,97.78717041015625,40.852294921875
2015-07-22,27.98619842529297,24.41349983215332,34.516937255859375,96.44544219970703,39.34886169433594
2015-07-23,27.972795486450195,24.108999252319336,33.50541305541992,94.85526275634766,39.84135818481445
2015-07-24,27.82529067993164,26.47100067138672,32.514244079589844,96.35599517822266,39.69447326660156
2015-07-27,27.438640594482422,26.570499420166016,32.68804931640625,93.59302520751953,39.18467712402344
2015-07-28,27.574974060058594,26.30150032043457,32.757076263427734,94.70616912841797,39.17604064941406
2015-07-29,27.487808227539062,26.450000762939453,32.84496307373047,96.395751953125,39.99688720703125
2015-07-30,27.3492374420166,26.83799934387207,33.00038528442383,94.62665557861328,40.506683349609375
2015-07-31,27.110095977783203,26.8075008392334,32.64981460571289,93.43401336669922,40.35114288330078
2015-08-03,26.470897674560547,26.75149917602539,33.008338928222656,93.5632095336914,40.446197509765625
2015-08-04,25.621612548828125,26.594999313354492,32.83751678466797,93.48368835449219,41.07695007324219
2015-08-05,25.791475296020508,26.850500106811523,33.43389892578125,95.84911346435547,41.11152648925781
2015-08-06,25.847597122192383,26.472999572753906,33.27798080444336,94.5372085571289,40.282020568847656
2015-08-07,25.93514633178711,26.131000518798828,32.99195098876953,93.72222900390625,40.385711669921875
2015-08-10,26.878095626831055,26.200000762939453,32.92988586425781,93.5731430053711,40.8954963684082
2015-08-11,25.479402542114258,26.37299919128418,34.2785758972168,93.04640197753906,40.1005859375
2015-08-12,25.872291564941406,26.295499801635742,34.33667755126953,93.61290740966797,40.385711669921875
2015-08-13,25.852088928222656,26.482999801635742,34.09037399291992,92.8575668334961,40.37708282470703
2015-08-14,26.033937454223633,26.576000213623047,34.232391357421875,93.84148406982422,40.61037826538086
2015-08-17,26.3033504486084,26.76099967956543,34.4677734375,93.35449981689453,40.88686752319336
2015-08-18,26.15517234802246,26.750999450683594,34.20061111450195,94.58689880371094,41.11299514770508
2015-08-19,25.820659637451172,26.645999908447266,34.464298248291016,94.72604370117188,40.53895568847656
2015-08-20,25.290815353393555,25.788999557495117,33.74128723144531,90.00513458251953,39.712703704833984
2015-08-21,23.74396324157715,24.723499298095703,31.980920791625977,85.53271484375,37.46006774902344
2015-08-24,23.151260375976562,23.168500900268555,30.693801879882812,81.58702850341797,36.251094818115234
2015-08-25,23.290454864501953,23.318500518798828,30.413734436035156,82.49147033691406,35.19871139526367
2015-08-26,24.62627601623535,25.03849983215332,32.761043548583984,86.65579986572266,37.146942138671875
2015-08-27,25.351436614990234,25.918500900268555,33.16922378540039,89.18023681640625,38.18193435668945
2015-08-28,25.43449592590332,25.90049934387207,32.75856399536133,90.45240020751953,38.20802688598633
2015-08-31,25.315513610839844,25.644500732421875,32.16912841796875,88.88207244873047,37.8514404296875
2015-09-01,24.183996200561523,24.82699966430664,31.262380599975586,86.69554901123047,36.37285232543945
2015-09-02,25.221220016479492,25.52750015258789,32.02462387084961,89.33924865722656,37.712284088134766
2015-09-03,24.778945922851562,25.236000061035156,31.63431739807129,87.60990905761719,37.83405303955078
2015-09-04,24.531982421875,24.950000762939453,31.232587814331055,87.71923828125,37.059967041015625
2015-09-08,25.21448516845703,25.87700080871582,31.97347640991211,88.98146057128906,38.17325210571289
2015-09-09,24.729549407958984,25.844499588012695,31.950138092041016,89.8858871459961,37.46006774902344
2015-09-10,25.272851943969727,26.11199951171875,32.33101272583008,91.41644287109375,37.65139389038086
2015-09-11,25.641050338745117,26.472000122070312,32.540565490722656,91.48601531982422,37.8166389465332
2015-09-14,25.88800811767578,26.069000244140625,32.4000358581543,91.74441528320312,37.4339485168457
2015-09-15,26.105785369873047,26.118499755859375,33.02572250366211,92.330810546875,38.251522064208984
2015-09-16,26.134967803955078,26.36949920654297,33.048065185546875,92.87744140625,38.529842376708984
2015-09-17,25.575944900512695,26.943500518798828,33.353458404541016,93.76197814941406,38.48636245727539
2015-09-18,25.470420837402344,27.01300048828125,32.819644927978516,93.82161712646484,37.8166389465332
2015-09-21,25.865550994873047,27.41950035095215,33.12055969238281,94.9645767211914,38.36458969116211
2015-09-22,25.459197998046875,26.920000076293945,32.436283111572266,92.39044952392578,38.18193435668945
2015-09-23,25.66574478149414,26.803499221801758,32.440757751464844,93.39425659179688,38.15585708618164
2015-09-24,25.818416595458984,26.6875,32.52119445800781,93.83155822753906,38.190650939941406
2015-09-25,25.75330352783203,26.212499618530273,31.788251876831055,92.20160675048828,38.21672821044922
2015-09-28,25.243669509887695,25.202999114990234,30.998699188232422,88.66342163085938,37.65139389038086
2015-09-29,24.484832763671875,24.803499221801758,30.91726303100586,86.13898468017578,37.78186798095703
2015-09-30,24.763225555419922,25.594499588012695,31.69986343383789,89.34918975830078,38.49507141113281
2015-10-01,24.601581573486328,26.035999298095703,31.880115509033203,90.39276123046875,38.79945755004883
2015-10-02,24.781185150146484,26.62700080871582,32.62448501586914,91.50588989257812,39.634429931640625
2015-10-05,24.87098503112793,27.18400001525879,33.35395431518555,93.43401336669922,40.55635070800781
2015-10-06,24.989974975585938,26.874000549316406,33.351966857910156,92.2314224243164,40.66073226928711
2015-10-07,24.87098503112793,27.097000122070312,33.270530700683594,91.83387756347656,40.7042236328125
2015-10-08,24.583620071411133,26.658000946044922,33.121559143066406,91.90343475341797,41.26955032348633
2015-10-09,25.171833038330078,26.989999771118164,33.33210754394531,92.6687240600586,40.97384262084961
2015-10-12,25.055082321166992,27.50950050354004,33.58982467651367,93.68247985839844,40.878170013427734
2015-10-13,25.09773826599121,27.44499969482422,33.924522399902344,93.5433349609375,40.78248977661133
2015-10-14,24.743011474609375,27.241500854492188,33.78746795654297,93.49363708496094,40.59983444213867
2015-10-15,25.11345672607422,28.121999740600586,34.41364669799805,95.37205505371094,40.886863708496094
2015-10-16,24.92936134338379,28.538000106811523,34.527854919433594,96.9423828125,41.32175064086914
2015-10-19,25.08426856994629,28.657499313354492,34.75777053833008,97.86669158935547,41.417415618896484
2015-10-20,25.542264938354492,28.04400062561035,33.76710510253906,96.40567779541016,41.54785919189453
2015-10-21,25.540019989013672,27.78849983215332,33.35991668701172,96.51502227783203,41.0521240234375
2015-10-22,25.930662155151367,28.195499420166016,33.82371139526367,99.059326171875,41.77400588989258
2015-10-23,26.734405517578125,29.951499938964844,35.72013473510742,101.56390380859375,45.98358154296875
2015-10-26,25.881271362304688,30.430500030517578,36.30559539794922,103.13419342041016,47.1838493347168
2015-10-27,25.717384338378906,30.550500869750977,36.3900146484375,103.06464385986328,46.69677734375
2015-10-28,26.77706527709961,30.854999542236328,36.59360885620117,103.56157684326172,46.949005126953125
2015-10-29,27.05994415283203,31.327499389648438,36.987396240234375,104.23741149902344,46.40976333618164
2015-10-30,26.828702926635742,31.295000076293945,36.616947174072266,101.34523010253906,45.78354263305664
2015-11-02,27.205875396728516,31.417499542236328,37.13090515136719,102.67703247070312,46.30538558959961
2015-11-03,27.5179443359375,31.265499114990234,37.18453598022461,101.95149993896484,47.096866607666016
2015-11-04,27.38996696472168,32.04750061035156,37.506813049316406,103.30316925048828,47.314300537109375
2015-11-05,27.263704299926758,32.782501220703125,37.77297592163086,108.0936279296875,47.296905517578125
2015-11-06,27.295265197753906,32.96849822998047,37.819156646728516,106.44380950927734,47.766563415527344
2015-11-09,27.184791564941406,32.77450180053711,37.47999572753906,105.83753967285156,47.10556411743164
2015-11-10,26.328004837036133,32.98400115966797,37.65330123901367,107.24884796142578,46.540218353271484
2015-11-11,26.179197311401367,33.662498474121094,38.00040817260742,108.34210205078125,46.661991119384766
2015-11-12,26.091270446777344,33.279998779296875,37.56739044189453,107.35816192626953,46.37498092651367
2015-11-13,25.329177856445312,32.11750030517578,36.75003433227539,103.31310272216797,45.95749282836914
2015-11-16,25.744043350219727,32.390499114990234,37.26398468017578,103.40255737304688,46.766361236572266
2015-11-17,25.633563995361328,32.165000915527344,37.04350662231445,104.48587799072266,46.3810920715332
2015-11-18,26.445255279541016,33.176998138427734,37.740203857421875,107.10968780517578,47.151615142822266
2015-11-19,26.781198501586914,33.063499450683594,37.736724853515625,105.60894775390625,47.23043441772461
2015-11-20,26.8984432220459,33.42250061035156,38.58388137817383,106.66246032714844,47.449337005615234
2015-11-23,26.548969268798828,33.949501037597656,38.5689811706543,106.29472351074219,47.449337005615234
2015-11-24,26.803743362426758,33.557498931884766,38.2179069519043,105.0921401977539,47.50187683105469
2015-11-25,26.61209487915039,33.766998291015625,38.19953155517578,104.76416778564453,47.01151657104492
2015-11-27,26.562498092651367,33.66299819946289,38.334110260009766,104.80391693115234,47.22167205810547
2015-11-30,26.6729736328125,33.2400016784668,37.88123321533203,103.60132598876953,47.589439392089844
2015-12-01,26.456520080566406,33.952999114990234,38.921058654785156,106.46369171142578,48.35120391845703
2015-12-02,26.217529296875,33.800498962402344,38.626094818115234,105.42010498046875,48.34246826171875
2015-12-03,25.97402000427246,33.3125,38.14689636230469,103.74047088623047,47.458099365234375
2015-12-04,26.837566375732422,33.63199996948242,38.693626403808594,105.52943420410156,48.955379486083984
2015-12-07,26.66846466064453,33.49150085449219,38.38475799560547,104.96294403076172,48.86783218383789
2015-12-08,26.657190322875977,33.86650085449219,38.49152755737305,105.83753967285156,48.850311279296875
2015-12-09,26.0687198638916,33.239498138427734,37.8663330078125,103.95911407470703,48.14106369018555
2015-12-10,26.192729949951172,33.11600112915039,37.7416877746582,104.77409362792969,48.39501190185547
2015-12-11,25.51857566833496,32.00749969482422,37.26398468017578,101.49431610107422,47.335514068603516
2015-12-14,25.36074447631836,32.89550018310547,37.86583709716797,104.01875305175781,48.281166076660156
2015-12-15,24.912057876586914,32.93199920654297,37.744178771972656,103.90943145751953,48.333709716796875
2015-12-16,25.10370635986328,33.78850173950195,38.56352233886719,106.13571166992188,49.14801788330078
2015-12-17,24.571603775024414,33.532501220703125,38.227840423583984,105.56919860839844,48.77151870727539
2015-12-18,23.906471252441406,33.207000732421875,37.58328628540039,103.40255737304688,47.39680480957031
2015-12-21,24.1995792388916,33.22549819946289,37.7794303894043,104.12806701660156,48.00973129272461
2015-12-22,24.17703628540039,33.157501220703125,38.09375762939453,104.8635482788086,48.46503448486328
2015-12-23,24.488183975219727,33.185001373291016,38.16229248046875,103.98893737792969,48.87657928466797
2015-12-24,24.357398986816406,33.13949966430664,38.029701232910156,104.37654113769531,48.7452392578125
2015-12-28,24.0845890045166,33.7599983215332,38.84408950805664,105.28096771240234,48.99040603637695
2015-12-29,24.517492294311523,34.69850158691406,39.42607116699219,106.60282897949219,49.51578903198242
2015-12-30,24.19732093811035,34.45349884033203,39.244327545166016,105.56919860839844,49.30562973022461
2015-12-31,23.732858657836914,33.794498443603516,38.63404083251953,104.01875305175781,48.57888412475586
2016-01-04,23.753149032592773,31.84950065612793,37.71189880371094,101.59369659423828,47.98345947265625
2016-01-05,23.157913208007812,31.68950080871582,37.8156852722168,102.1005859375,48.20235061645508
2016-01-06,22.704713821411133,31.63249969482422,37.70643615722656,102.339111328125,47.32674789428711
2016-01-07,21.746477127075195,30.39699935913086,36.79621124267578,97.32005310058594,45.680606842041016
2016-01-08,21.861469268798828,30.352500915527344,36.29517364501953,96.7336654663086,45.820709228515625
2016-01-11,22.215457916259766,30.886999130249023,36.402427673339844,96.91255950927734,45.7944221496582
2016-01-12,22.537872314453125,30.894500732421875,37.011722564697266,98.76116943359375,46.21473693847656
2016-01-13,21.958417892456055,29.090499877929688,35.7320556640625,94.85526275634766,45.216529846191406
2016-01-14,22.43866729736328,29.649999618530273,36.319000244140625,97.76729583740234,46.503684997558594
2016-01-15,21.899795532226562,28.509000778198242,35.28116226196289,94.38813018798828,44.64738845825195
2016-01-19,21.793827056884766,28.724000930786133,35.70771408081055,94.67634582519531,44.270870208740234
2016-01-20,21.823143005371094,28.588499069213867,35.68190002441406,93.77191925048828,44.472259521484375
2016-01-21,21.712657928466797,28.750999450683594,36.08462142944336,93.58308410644531,44.2008171081543
2016-01-22,22.8670654296875,29.819000244140625,37.01768112182617,97.33992767333984,45.78569030761719
2016-01-25,22.420631408691406,29.826499938964844,36.42973709106445,96.4156265258789,45.34787368774414
2016-01-26,22.54464340209961,30.0625,36.43817901611328,96.74359893798828,45.680606842041016
2016-01-27,21.063308715820312,29.167499542236328,35.633235931396484,93.87130737304688,44.84877395629883
2016-01-28,21.214370727539062,31.767499923706055,37.158714294433594,108.44149780273438,45.58428192138672
2016-01-29,21.947147369384766,29.350000381469727,37.80674362182617,111.52249908447266,48.23738098144531
2016-02-01,21.741968154907227,28.74049949645996,38.27452087402344,114.38484954833984,47.904659271240234
2016-02-02,21.302309036254883,27.604999542236328,38.778045654296875,113.90779113769531,46.407371520996094
2016-02-03,21.723926544189453,26.553499221801758,37.21234130859375,111.99954986572266,45.67184829711914
2016-02-04,21.898487091064453,26.812999725341797,36.25147247314453,109.81303405761719,45.531742095947266
2016-02-05,21.313617706298828,25.10650062561035,34.94696807861328,103.432373046875,43.92063903808594
2016-02-08,21.538049697875977,24.405000686645508,34.96683120727539,99.13883209228516,43.263916015625
2016-02-09,21.533506393432617,24.103500366210938,34.8109016418457,98.93013763427734,43.150089263916016
2016-02-10,21.370288848876953,24.52400016784668,35.10041046142578,100.38117218017578,43.52659606933594
2016-02-11,21.241073608398438,25.19099998474121,35.07607650756836,101.28559112548828,43.50908660888672
2016-02-12,21.306814193725586,25.354000091552734,35.10239791870117,101.3849868774414,44.21834182739258
2016-02-16,21.907550811767578,26.05500030517578,35.63621520996094,100.9874496459961,45.0561408996582
2016-02-17,22.24305534362793,26.704999923706055,36.347808837890625,104.55545043945312,46.229068756103516
2016-02-18,21.8214111328125,26.25,35.6297607421875,102.83605194091797,46.02621841430664
2016-02-19,21.771533966064453,26.7450008392334,35.858184814453125,103.92930603027344,45.69991683959961
2016-02-22,21.961957931518555,27.975000381469727,36.20280456542969,106.50344848632812,46.43189239501953
2016-02-23,21.46550750732422,27.64699935913086,35.61882781982422,104.81385040283203,45.13550567626953
2016-02-24,21.785137176513672,27.70199966430664,35.798095703125,106.22514343261719,45.294254302978516
2016-02-25,21.934749603271484,27.75749969482422,36.206275939941406,107.4078598022461,45.94684982299805
2016-02-26,21.9687557220459,27.761499404907227,35.9947395324707,107.25877380371094,45.241336822509766
2016-02-29,21.918886184692383,27.625999450683594,35.6153564453125,106.26490783691406,44.87093734741211
2016-03-01,22.789386749267578,28.95199966430664,36.854312896728516,109.14714050292969,46.37015914916992
2016-03-02,22.839256286621094,29.010499954223633,36.72073745727539,109.2763442993164,46.69646453857422
2016-03-03,23.009279251098633,28.874500274658203,36.32892990112305,108.90861511230469,46.16732406616211
2016-03-04,23.351585388183594,28.756999969482422,36.26090621948242,107.72590637207031,45.885128021240234
2016-03-07,23.093149185180664,28.139999389648438,35.395870208740234,105.08220672607422,45.003231048583984
2016-03-08,22.90273666381836,28.01300048828125,35.43212127685547,105.28096771240234,45.54999542236328
